Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Is_Partnered,Education_Level,Tenure_days,Age,TotalMntSpent,Age_group,Is_Partnered_num,Cluster
1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,Partnered,Postgraduate,292,50,622,Senior Adult (>45),1,2
1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,NotPartnered,Postgraduate,476,35,48,Adult (30-45),0,1
1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,Partnered,Bachelors,249,39,461,Adult (30-45),1,2
1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,Partnered,Bachelors,313,37,1073,Adult (30-45),1,2
1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,Partnered,Postgraduate,295,28,55,Young Adult (<30),1,1
1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,Partnered,Bachelors,460,58,976,Senior Adult (>45),1,2
1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,NotPartnered,Postgraduate,13,34,20,Adult (30-45),0,1
1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Partnered,Bachelors,417,32,1149,Adult (30-45),1,3
1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Partnered,Low_Level,14,53,43,Senior Adult (>45),1,1
1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,Partnered,Postgraduate,252,39,224,Adult (30-45),1,2
1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,NotPartnered,Postgraduate,649,40,101,Adult (30-45),0,1
1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,Partnered,Postgraduate,437,68,209,Senior Adult (>45),1,2
1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,NotPartnered,Bachelors,632,29,968,Young Adult (<30),0,3
1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,Partnered,Postgraduate,386,62,1165,Senior Adult (>45),1,3
1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,Partnered,Bachelors,103,47,24,Senior Adult (>45),1,2
1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,Partnered,Bachelors,608,59,252,Senior Adult (>45),1,0
1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,NotPartnered,Bachelors,669,29,165,Young Adult (<30),0,1
1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,Partnered,Postgraduate,624,37,269,Adult (30-45),1,1
1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,Partnered,Postgraduate,327,41,102,Adult (30-45),1,1
1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,Partnered,Postgraduate,332,30,461,Adult (30-45),1,3
1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,NotPartnered,Low_Level,559,35,47,Adult (30-45),0,1
1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,NotPartnered,Postgraduate,132,38,144,Adult (30-45),0,0
1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,Partnered,Bachelors,623,46,1338,Senior Adult (>45),1,3
1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,Partnered,Bachelors,213,55,917,Senior Adult (>45),1,2
1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,Partnered,Bachelors,544,43,318,Adult (30-45),1,0
1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,NotPartnered,Bachelors,603,47,253,Senior Adult (>45),0,0
1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,Partnered,Bachelors,646,41,502,Adult (30-45),1,2
1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,Partnered,Bachelors,202,31,119,Adult (30-45),1,1
1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,Partnered,Postgraduate,670,35,1250,Adult (30-45),1,0
1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,Partnered,Bachelors,239,35,969,Adult (30-45),1,2
1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Partnered,Bachelors,328,64,76,Senior Adult (>45),1,0
1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,NotPartnered,Postgraduate,78,51,62,Senior Adult (>45),0,0
1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,Partnered,Postgraduate,318,52,1382,Senior Adult (>45),1,3
1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,NotPartnered,Bachelors,142,38,84,Adult (30-45),0,1
1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,Partnered,Bachelors,351,62,255,Senior Adult (>45),1,0
1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,Partnered,Postgraduate,380,54,43,Senior Adult (>45),1,0
1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,NotPartnered,Bachelors,269,59,398,Senior Adult (>45),0,2
1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,74,37,76,Adult (30-45),0,1
1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,Partnered,Bachelors,23,50,902,Senior Adult (>45),1,2
1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,Partnered,Postgraduate,58,33,823,Adult (30-45),1,3
1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,Partnered,Bachelors,2,38,1179,Adult (30-45),1,2
1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,Partnered,Bachelors,623,40,1921,Adult (30-45),1,3
1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,Partnered,Postgraduate,427,63,185,Senior Adult (>45),1,0
1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,NotPartnered,Bachelors,466,48,433,Senior Adult (>45),0,0
1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,Partnered,Bachelors,170,63,34,Senior Adult (>45),1,0
1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,Partnered,Bachelors,386,56,907,Senior Adult (>45),1,2
1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,NotPartnered,Postgraduate,204,48,416,Senior Adult (>45),0,2
1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,NotPartnered,Bachelors,390,50,44,Senior Adult (>45),0,0
1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,Partnered,Bachelors,62,58,1588,Senior Adult (>45),1,3
1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,NotPartnered,Postgraduate,601,40,1797,Adult (30-45),0,3
1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,Partnered,Bachelors,633,48,40,Senior Adult (>45),1,0
1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,NotPartnered,Postgraduate,590,51,1143,Senior Adult (>45),0,2
1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,Partnered,Postgraduate,1,45,914,Senior Adult (>45),1,3
1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,Partnered,Bachelors,525,22,1502,Young Adult (<30),1,3
1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,NotPartnered,Bachelors,500,60,1338,Senior Adult (>45),0,2
1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Partnered,Postgraduate,343,31,27,Adult (30-45),1,1
1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,Partnered,Postgraduate,274,32,763,Adult (30-45),1,2
1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,NotPartnered,Bachelors,345,63,1331,Senior Adult (>45),0,3
1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,Partnered,Bachelors,302,58,525,Senior Adult (>45),1,2
1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Partnered,Postgraduate,14,53,9,Senior Adult (>45),1,0
1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,Partnered,Bachelors,83,52,953,Senior Adult (>45),1,2
1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,NotPartnered,Postgraduate,261,43,68,Adult (30-45),0,0
1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,268,43,131,Adult (30-45),0,0
1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,Partnered,Bachelors,324,46,882,Senior Adult (>45),1,2
1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,Partnered,Postgraduate,663,36,1149,Adult (30-45),1,3
1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,Partnered,Bachelors,287,45,37,Senior Adult (>45),1,1
1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,NotPartnered,Postgraduate,308,49,388,Senior Adult (>45),0,2
1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,Partnered,Bachelors,499,28,1428,Young Adult (<30),1,3
1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,Partnered,Postgraduate,402,56,1633,Senior Adult (>45),1,3
1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,Partnered,Postgraduate,403,39,173,Adult (30-45),1,1
1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,NotPartnered,Bachelors,264,27,99,Young Adult (<30),0,1
1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Partnered,Bachelors,471,55,215,Senior Adult (>45),1,2
1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,Partnered,Postgraduate,497,52,929,Senior Adult (>45),1,2
1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,Partnered,Bachelors,101,40,219,Adult (30-45),1,1
1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,Partnered,Bachelors,291,37,174,Adult (30-45),1,0
1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,Partnered,Bachelors,566,36,92,Adult (30-45),1,0
1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Partnered,Postgraduate,293,44,1052,Adult (30-45),1,3
1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,Partnered,Bachelors,464,57,275,Senior Adult (>45),1,2
1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,Partnered,Postgraduate,695,59,587,Senior Adult (>45),1,2
1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,NotPartnered,Postgraduate,645,60,1662,Senior Adult (>45),0,2
1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,Partnered,Postgraduate,503,32,159,Adult (30-45),1,1
1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,NotPartnered,Postgraduate,391,61,1024,Senior Adult (>45),0,3
1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,67,46,35,Senior Adult (>45),0,1
1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,Partnered,Postgraduate,302,57,1042,Senior Adult (>45),1,3
1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,Partnered,Postgraduate,204,49,395,Senior Adult (>45),1,0
1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,Partnered,Postgraduate,655,39,557,Adult (30-45),1,3
1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,Partnered,Postgraduate,6,51,9,Senior Adult (>45),1,0
1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,Partnered,Bachelors,356,24,69,Young Adult (<30),1,1
1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,Partnered,Postgraduate,169,48,486,Senior Adult (>45),1,2
1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,NotPartnered,Bachelors,147,26,34,Young Adult (<30),0,1
1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,NotPartnered,Postgraduate,649,19,1365,Young Adult (<30),0,3
1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,Partnered,Bachelors,406,39,13,Adult (30-45),1,1
1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,Partnered,Postgraduate,608,36,1401,Adult (30-45),1,3
1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,Partnered,Bachelors,534,53,1574,Senior Adult (>45),1,3
1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,NotPartnered,Postgraduate,292,30,1323,Adult (30-45),0,3
1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,NotPartnered,Postgraduate,321,43,1217,Adult (30-45),0,2
1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,589,63,103,Senior Adult (>45),0,0
1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,Partnered,Postgraduate,360,38,84,Adult (30-45),1,1
1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,Partnered,Postgraduate,519,42,1536,Adult (30-45),1,3
1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,Partnered,Bachelors,649,29,581,Young Adult (<30),1,1
1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,Partnered,Postgraduate,599,48,928,Senior Adult (>45),1,2
1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,196,39,14,Adult (30-45),0,1
1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,NotPartnered,Bachelors,326,35,424,Adult (30-45),0,2
1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,Partnered,Bachelors,258,43,960,Adult (30-45),1,3
1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,Partnered,Bachelors,597,32,1555,Adult (30-45),1,3
1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,NotPartnered,Bachelors,630,41,656,Adult (30-45),0,0
1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,Partnered,Postgraduate,296,46,55,Senior Adult (>45),1,0
1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,NotPartnered,Bachelors,49,30,20,Adult (30-45),0,1
1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,Partnered,Postgraduate,636,43,367,Adult (30-45),1,1
1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,Partnered,Postgraduate,111,37,2257,Adult (30-45),1,3
1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,120,47,42,Senior Adult (>45),0,1
1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,NotPartnered,Bachelors,382,50,1049,Senior Adult (>45),0,2
1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,NotPartnered,Bachelors,74,42,48,Adult (30-45),0,0
1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,NotPartnered,Postgraduate,543,66,685,Senior Adult (>45),0,2
1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,NotPartnered,Bachelors,71,62,39,Senior Adult (>45),0,2
1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,NotPartnered,Postgraduate,142,27,43,Young Adult (<30),0,1
1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,NotPartnered,Postgraduate,682,55,835,Senior Adult (>45),0,2
1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,Partnered,Bachelors,159,56,1515,Senior Adult (>45),1,3
1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,Partnered,Postgraduate,495,63,1039,Senior Adult (>45),1,2
1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,NotPartnered,Bachelors,349,39,1596,Adult (30-45),0,3
1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,Partnered,Postgraduate,622,30,1828,Adult (30-45),1,3
1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,Partnered,Postgraduate,60,45,34,Senior Adult (>45),1,1
1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,NotPartnered,Postgraduate,72,46,149,Senior Adult (>45),0,2
1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,NotPartnered,Postgraduate,406,45,946,Senior Adult (>45),0,2
1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,NotPartnered,Postgraduate,41,29,28,Young Adult (<30),0,1
1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,NotPartnered,Bachelors,603,30,450,Adult (30-45),0,1
1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,Partnered,Postgraduate,161,57,46,Senior Adult (>45),1,0
1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,NotPartnered,Postgraduate,234,43,1702,Adult (30-45),0,3
1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,Partnered,Bachelors,293,39,820,Adult (30-45),1,0
1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,Partnered,Bachelors,488,32,382,Adult (30-45),1,1
1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,Partnered,Postgraduate,667,26,2126,Young Adult (<30),1,3
1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,Partnered,Postgraduate,58,25,2069,Young Adult (<30),1,3
1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Partnered,Bachelors,518,29,72,Young Adult (<30),1,1
1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,NotPartnered,Bachelors,26,46,732,Senior Adult (>45),0,2
1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,NotPartnered,Bachelors,34,40,801,Adult (30-45),0,3
1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,NotPartnered,Bachelors,252,65,236,Senior Adult (>45),0,2
1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,Partnered,Low_Level,658,36,80,Adult (30-45),1,1
1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,NotPartnered,Postgraduate,90,60,1685,Senior Adult (>45),0,3
1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,NotPartnered,Postgraduate,32,69,277,Senior Adult (>45),0,3
1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,Partnered,Postgraduate,381,64,507,Senior Adult (>45),1,2
1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Partnered,Postgraduate,491,50,68,Senior Adult (>45),1,0
1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,NotPartnered,Bachelors,77,31,49,Adult (30-45),0,1
